% # iter+eval+sigma+0+0+xmean (randomSeed=895229361, Fri Mar 13 20:04:39 2015)
19	247	5.1152e-03	0	0	0.898669	-0.0434516	0.302976	-0.36138	-0.116786	-0.421189	0.29672	0.256251	-0.0778039	0.11491	-0.139374	-0.185347	-0.055997	0.27034	0.0701726	0.41285	-0.397304	-0.0489554	-0.275006	-0.362778	-0.107366
20	260	5.1776e-03	0	0	0.89318	-0.0421493	0.299673	-0.361502	-0.115461	-0.42146	0.291629	0.260296	-0.0807492	0.1132	-0.138294	-0.182989	-0.0545809	0.269511	0.0686648	0.417083	-0.396937	-0.0434689	-0.276114	-0.358966	-0.107656
21	273	5.0493e-03	0	0	0.890313	-0.0427755	0.296861	-0.364185	-0.112374	-0.421294	0.294345	0.260947	-0.079982	0.1139	-0.140832	-0.183625	-0.0499351	0.270878	0.0673206	0.414519	-0.397779	-0.0443082	-0.279789	-0.359	-0.108286
22	286	5.0423e-03	0	0	0.887515	-0.0452347	0.295631	-0.363584	-0.111652	-0.419965	0.296566	0.266818	-0.0836496	0.115288	-0.140373	-0.181183	-0.050586	0.271645	0.0662379	0.41342	-0.399067	-0.0437987	-0.282469	-0.359653	-0.109236
23	299	5.0645e-03	0	0	0.888161	-0.0461002	0.297681	-0.362584	-0.116696	-0.417672	0.296626	0.267669	-0.0813346	0.121059	-0.138222	-0.181765	-0.0507537	0.2779	0.0644678	0.413523	-0.395432	-0.0408442	-0.284343	-0.361681	-0.101751
24	312	4.9631e-03	0	0	0.891032	-0.0461256	0.302329	-0.360093	-0.11289	-0.415774	0.300815	0.267734	-0.0823711	0.121851	-0.139116	-0.186599	-0.0487709	0.275744	0.0631967	0.413884	-0.392122	-0.0375473	-0.282467	-0.363153	-0.103339
25	325	4.8308e-03	0	0	0.888967	-0.0418872	0.29651	-0.360486	-0.113902	-0.415178	0.299674	0.267501	-0.0819811	0.121923	-0.137361	-0.184168	-0.0488423	0.278888	0.0628662	0.411338	-0.393909	-0.0356573	-0.280872	-0.36275	-0.101658
26	338	4.7306e-03	0	0	0.890597	-0.0420757	0.300254	-0.361471	-0.113269	-0.417794	0.296819	0.273907	-0.0830399	0.119492	-0.138342	-0.188061	-0.0470843	0.279344	0.0634446	0.407662	-0.391622	-0.0348422	-0.284511	-0.360523	-0.103231
27	351	4.6780e-03	0	0	0.885903	-0.0398176	0.297617	-0.364024	-0.115433	-0.415236	0.296594	0.276311	-0.0821097	0.116779	-0.14049	-0.183136	-0.0507213	0.276214	0.062757	0.40711	-0.39349	-0.0346318	-0.286477	-0.361571	-0.103638
28	364	4.5718e-03	0	0	0.885599	-0.0405608	0.297553	-0.363425	-0.113102	-0.411439	0.294269	0.27607	-0.081966	0.117016	-0.139909	-0.185184	-0.0486016	0.273953	0.0623284	0.404986	-0.394769	-0.035025	-0.287333	-0.358696	-0.104454
29	377	4.5728e-03	0	0	0.883077	-0.0389102	0.29812	-0.363442	-0.109996	-0.406063	0.298287	0.273608	-0.0841946	0.118199	-0.14049	-0.184476	-0.0476106	0.272694	0.0604152	0.407	-0.396165	-0.0326899	-0.288094	-0.358825	-0.10665
30	390	4.6225e-03	0	0	0.884886	-0.0366695	0.294457	-0.359473	-0.110779	-0.404879	0.300406	0.270262	-0.0815352	0.113206	-0.138515	-0.182471	-0.0490687	0.276583	0.0594029	0.406386	-0.397264	-0.0305965	-0.287455	-0.359131	-0.110315
31	403	4.7814e-03	0	0	0.886788	-0.0311291	0.294126	-0.362528	-0.107014	-0.403678	0.299671	0.266595	-0.0820592	0.108441	-0.136824	-0.18615	-0.0490343	0.277052	0.0614087	0.405423	-0.39531	-0.0298055	-0.283473	-0.35812	-0.109713
32	416	4.8043e-03	0	0	0.885636	-0.0345669	0.294692	-0.363	-0.109814	-0.404661	0.29726	0.26965	-0.0843352	0.107158	-0.13576	-0.188419	-0.0443939	0.2694	0.0613947	0.405154	-0.396219	-0.0270674	-0.281617	-0.358632	-0.109178
33	429	4.8591e-03	0	0	0.882114	-0.0334789	0.291498	-0.362132	-0.106105	-0.401019	0.296356	0.270604	-0.0841766	0.105836	-0.134769	-0.185653	-0.0445871	0.269362	0.0620418	0.406217	-0.399979	-0.0302341	-0.278977	-0.357727	-0.110155
34	442	4.8611e-03	0	0	0.883788	-0.0343191	0.292836	-0.362321	-0.110604	-0.402164	0.296278	0.271779	-0.0849867	0.105966	-0.130345	-0.187928	-0.0399591	0.270565	0.0627181	0.409908	-0.401172	-0.0343641	-0.277812	-0.358533	-0.110218
35	455	4.8324e-03	0	0	0.88286	-0.0309024	0.292336	-0.360578	-0.111361	-0.404195	0.296335	0.268759	-0.0858163	0.104989	-0.129421	-0.185105	-0.0400778	0.27214	0.0620704	0.414233	-0.399597	-0.0319249	-0.27554	-0.357659	-0.108673
36	468	4.6616e-03	0	0	0.886373	-0.0285987	0.292365	-0.361108	-0.110421	-0.40358	0.295962	0.269063	-0.085031	0.106666	-0.127445	-0.18492	-0.0402708	0.275456	0.0615565	0.413482	-0.400361	-0.0332572	-0.278742	-0.358382	-0.107679
37	481	4.5949e-03	0	0	0.885259	-0.0282135	0.287944	-0.359288	-0.111511	-0.401269	0.302195	0.271369	-0.0874721	0.107819	-0.126398	-0.182038	-0.0433639	0.27759	0.0591757	0.414628	-0.40204	-0.0289109	-0.280469	-0.356709	-0.105449
38	494	4.5604e-03	0	0	0.882265	-0.0285617	0.28363	-0.360436	-0.111299	-0.401126	0.299566	0.268858	-0.0873125	0.107341	-0.127987	-0.185194	-0.0404316	0.278507	0.0616501	0.415348	-0.402612	-0.0298461	-0.285247	-0.359702	-0.103101
39	507	4.6032e-03	0	0	0.880819	-0.0260387	0.285121	-0.360478	-0.111965	-0.400933	0.300243	0.265545	-0.0911135	0.111642	-0.129118	-0.183894	-0.0359603	0.279658	0.0612202	0.417677	-0.404392	-0.0313052	-0.280092	-0.361212	-0.103398
40	520	4.6359e-03	0	0	0.877947	-0.0247637	0.286441	-0.358835	-0.111062	-0.4001	0.299453	0.266041	-0.0882445	0.113241	-0.126308	-0.183237	-0.0353699	0.281653	0.061412	0.415928	-0.407913	-0.0296332	-0.283058	-0.363199	-0.102185
41	533	4.6848e-03	0	0	0.882077	-0.0224151	0.28336	-0.357944	-0.113674	-0.40312	0.300664	0.262291	-0.0878969	0.11776	-0.12734	-0.17842	-0.0359287	0.283766	0.0582977	0.41614	-0.405951	-0.0307428	-0.283029	-0.36325	-0.102065
42	546	4.7013e-03	0	0	0.881248	-0.0200807	0.281139	-0.360048	-0.110502	-0.403187	0.297555	0.259916	-0.0859434	0.118196	-0.128562	-0.180135	-0.0360309	0.280734	0.0612943	0.415993	-0.407691	-0.0326977	-0.285691	-0.363519	-0.100664
43	559	4.5777e-03	0	0	0.8813	-0.0218098	0.280466	-0.359015	-0.111276	-0.404596	0.2981	0.261334	-0.0867728	0.116964	-0.130162	-0.18079	-0.034901	0.277857	0.0630716	0.413646	-0.410218	-0.0354434	-0.28566	-0.363642	-0.10464
44	572	4.4999e-03	0	0	0.881216	-0.0192562	0.282431	-0.356439	-0.108763	-0.404728	0.296846	0.261084	-0.0855674	0.117368	-0.129253	-0.180003	-0.0369916	0.275595	0.0637709	0.417682	-0.410211	-0.0364903	-0.287245	-0.366774	-0.104608
45	585	4.5612e-03	0	0	0.879519	-0.0145747	0.280166	-0.35862	-0.108085	-0.402156	0.296435	0.26134	-0.0876858	0.115961	-0.129982	-0.18202	-0.0348847	0.272458	0.0659468	0.419888	-0.412738	-0.0361667	-0.288473	-0.36667	-0.10745
46	598	4.7370e-03	0	0	0.880252	-0.0104881	0.274574	-0.356408	-0.109173	-0.402606	0.297163	0.26432	-0.0880541	0.118929	-0.128541	-0.17941	-0.0321438	0.269048	0.065256	0.423558	-0.411589	-0.0350732	-0.285413	-0.365401	-0.104269
47	611	5.0990e-03	0	0	0.876299	-0.00499969	0.276111	-0.353036	-0.108812	-0.402052	0.301346	0.262387	-0.0862843	0.12134	-0.128358	-0.178534	-0.0277565	0.265697	0.0639258	0.424022	-0.408597	-0.0338729	-0.286992	-0.367813	-0.106617
48	624	5.2489e-03	0	0	0.877465	-0.00569616	0.279444	-0.357178	-0.104672	-0.404929	0.297979	0.261645	-0.0882439	0.123169	-0.12963	-0.177877	-0.0276981	0.267262	0.0602154	0.42152	-0.409208	-0.0345056	-0.288882	-0.372021	-0.10826
49	637	5.2534e-03	0	0	0.874691	-0.00476085	0.280448	-0.357339	-0.102742	-0.400641	0.295504	0.262185	-0.0904076	0.123004	-0.129217	-0.175754	-0.0275421	0.269553	0.0598329	0.417736	-0.411471	-0.0336577	-0.28868	-0.370403	-0.110367
50	650	5.1710e-03	0	0	0.872781	-0.00793657	0.27465	-0.355719	-0.100518	-0.400607	0.299145	0.261878	-0.0869961	0.123545	-0.127442	-0.173443	-0.0290826	0.277679	0.0598437	0.415912	-0.408533	-0.032361	-0.282174	-0.368201	-0.108748
51	663	5.1289e-03	0	0	0.872604	-0.00360391	0.27597	-0.354985	-0.0957231	-0.400222	0.297682	0.261657	-0.0855676	0.123862	-0.127444	-0.178622	-0.0261327	0.277709	0.0621527	0.42182	-0.408929	-0.030591	-0.281552	-0.368262	-0.109825
52	676	5.1230e-03	0	0	0.872067	-0.00924237	0.270416	-0.353818	-0.100079	-0.400703	0.304668	0.262319	-0.0835968	0.126673	-0.123351	-0.176574	-0.0320503	0.280418	0.0624928	0.422043	-0.415336	-0.0278771	-0.281981	-0.369826	-0.111002
53	689	4.8743e-03	0	0	0.871857	-0.0107549	0.273234	-0.356139	-0.100924	-0.402774	0.305357	0.264396	-0.0858901	0.123321	-0.12244	-0.176075	-0.0345722	0.275911	0.0605723	0.422399	-0.413444	-0.029391	-0.279774	-0.368852	-0.110895
54	702	4.6763e-03	0	0	0.874275	-0.0119713	0.270475	-0.352885	-0.099715	-0.400861	0.306811	0.263914	-0.0877785	0.123433	-0.120747	-0.175855	-0.0347055	0.27442	0.0619682	0.423909	-0.414637	-0.0288017	-0.28062	-0.372746	-0.107924
55	715	4.5809e-03	0	0	0.874862	-0.00899118	0.267475	-0.349053	-0.102234	-0.402538	0.308952	0.26538	-0.0887155	0.126138	-0.119747	-0.175858	-0.0327648	0.275571	0.0623936	0.425478	-0.412594	-0.0294727	-0.280699	-0.374772	-0.106964
56	728	4.6340e-03	0	0	0.874709	-0.00684807	0.263715	-0.344153	-0.102509	-0.403742	0.30733	0.265866	-0.0910261	0.124713	-0.120753	-0.178831	-0.0374564	0.277441	0.0638254	0.4241	-0.413248	-0.0260548	-0.282169	-0.374001	-0.107383
57	741	4.5489e-03	0	0	0.872389	-0.00347717	0.263843	-0.344994	-0.10108	-0.404642	0.307415	0.261523	-0.0897893	0.122107	-0.12016	-0.178032	-0.0363888	0.273235	0.064298	0.423335	-0.4113	-0.0290627	-0.278883	-0.374024	-0.105225
58	754	4.4600e-03	0	0	0.869848	-0.0034219	0.263356	-0.346332	-0.104055	-0.405595	0.306078	0.261254	-0.0896906	0.120713	-0.119794	-0.176016	-0.0358483	0.271241	0.0644148	0.425241	-0.411036	-0.0295243	-0.277468	-0.373564	-0.100088
59	767	4.3639e-03	0	0	0.87162	-0.00541483	0.26377	-0.34659	-0.102446	-0.406702	0.305655	0.261334	-0.0885919	0.11837	-0.120411	-0.176481	-0.0371673	0.26997	0.064923	0.423998	-0.409603	-0.0286902	-0.277304	-0.37277	-0.0965465
60	780	4.1147e-03	0	0	0.869944	-0.00785705	0.266591	-0.348993	-0.100857	-0.405969	0.306528	0.262216	-0.0881909	0.119575	-0.121379	-0.177467	-0.0377706	0.268955	0.0632158	0.424424	-0.410077	-0.027849	-0.276007	-0.370496	-0.097405
61	793	3.9509e-03	0	0	0.867732	-0.00704701	0.26801	-0.349497	-0.101377	-0.405401	0.308588	0.263512	-0.0892281	0.121543	-0.119435	-0.179384	-0.0364113	0.272805	0.0635142	0.42399	-0.410442	-0.0259838	-0.277111	-0.370683	-0.0941986
62	806	3.7633e-03	0	0	0.867597	-0.00905569	0.268265	-0.349502	-0.098148	-0.407283	0.307574	0.261833	-0.0905452	0.119942	-0.119196	-0.176058	-0.0360115	0.269219	0.0628572	0.42193	-0.409627	-0.0291068	-0.273748	-0.372093	-0.0953923
63	819	3.6623e-03	0	0	0.867539	-0.00704969	0.266654	-0.348719	-0.101912	-0.411206	0.307709	0.260266	-0.0934555	0.119192	-0.120712	-0.174651	-0.0403315	0.269372	0.0612899	0.423857	-0.410457	-0.0292527	-0.275131	-0.371156	-0.0943416
64	832	3.5369e-03	0	0	0.870044	-0.00998031	0.268724	-0.345952	-0.101867	-0.411655	0.309374	0.261157	-0.0942273	0.118724	-0.122041	-0.174673	-0.0398939	0.270784	0.0604629	0.422084	-0.408492	-0.0293767	-0.276245	-0.369511	-0.0956115
65	845	3.4521e-03	0	0	0.870349	-0.00867087	0.268635	-0.346054	-0.101472	-0.414197	0.310711	0.262231	-0.0950486	0.123851	-0.123056	-0.174078	-0.0388886	0.269045	0.0602926	0.424821	-0.407853	-0.0282287	-0.274537	-0.371942	-0.097186
66	858	3.3799e-03	0	0	0.868433	-0.0125819	0.269007	-0.345962	-0.102023	-0.414771	0.308038	0.263633	-0.0953279	0.124352	-0.122488	-0.173908	-0.0410046	0.269051	0.0598446	0.425746	-0.411075	-0.0266762	-0.273965	-0.372044	-0.0962573
67	871	3.2181e-03	0	0	0.865905	-0.0113768	0.266241	-0.346251	-0.102784	-0.411781	0.306391	0.262514	-0.0935923	0.126325	-0.120722	-0.174402	-0.0407565	0.269736	0.0601081	0.427115	-0.411378	-0.0276477	-0.273367	-0.371641	-0.0971466
68	884	3.1069e-03	0	0	0.866533	-0.00929904	0.264784	-0.347964	-0.101937	-0.411823	0.306003	0.262543	-0.09476	0.127328	-0.121126	-0.174172	-0.0423472	0.271073	0.0594159	0.429095	-0.412747	-0.0255894	-0.272836	-0.370017	-0.0965868
69	897	2.8969e-03	0	0	0.866481	-0.00930458	0.264689	-0.34689	-0.102504	-0.409106	0.304279	0.263739	-0.0940696	0.126321	-0.12116	-0.176173	-0.0414342	0.271223	0.0617433	0.427812	-0.412274	-0.0269616	-0.274859	-0.371848	-0.0952956
70	910	2.7939e-03	0	0	0.865905	-0.0076341	0.262598	-0.345412	-0.102404	-0.408182	0.303352	0.265308	-0.0940037	0.125593	-0.119984	-0.176087	-0.0426016	0.269754	0.0622994	0.429805	-0.412698	-0.0273707	-0.274251	-0.37232	-0.0955494
71	923	2.7475e-03	0	0	0.866391	-0.00837082	0.262391	-0.347425	-0.105237	-0.407855	0.302147	0.264331	-0.0927315	0.124703	-0.119228	-0.177136	-0.0444319	0.270606	0.0633805	0.4284	-0.414754	-0.0279036	-0.271645	-0.370691	-0.0953115
72	936	2.6813e-03	0	0	0.865797	-0.00864947	0.2632	-0.345699	-0.102747	-0.407069	0.30173	0.263142	-0.0912099	0.12409	-0.118965	-0.176983	-0.0444197	0.269585	0.0647257	0.426649	-0.41526	-0.0291927	-0.272924	-0.370595	-0.0935915
73	949	2.7357e-03	0	0	0.865029	-0.0101634	0.262194	-0.343474	-0.102539	-0.405161	0.302763	0.265247	-0.0917961	0.124192	-0.118713	-0.177593	-0.0463063	0.265472	0.0649748	0.425464	-0.414814	-0.0291797	-0.273904	-0.371256	-0.0921906
74	962	2.7140e-03	0	0	0.864524	-0.0111847	0.261398	-0.343339	-0.101832	-0.404114	0.301988	0.265299	-0.0946254	0.123446	-0.118665	-0.1768	-0.0439337	0.263782	0.0644568	0.426984	-0.414387	-0.0285531	-0.272759	-0.372849	-0.0944853
75	975	2.6798e-03	0	0	0.864321	-0.0078258	0.260995	-0.341179	-0.101784	-0.403518	0.301498	0.263802	-0.0946616	0.122416	-0.118567	-0.177181	-0.0448228	0.263232	0.064278	0.428532	-0.414009	-0.0277003	-0.273067	-0.371601	-0.0931396
76	988	2.6255e-03	0	0	0.8662	-0.0101488	0.260777	-0.339744	-0.103969	-0.405217	0.302374	0.26665	-0.0948527	0.122546	-0.118882	-0.175794	-0.0444896	0.263239	0.0618238	0.428298	-0.414122	-0.0256435	-0.275432	-0.372856	-0.0953936
77	1001	2.5431e-03	0	0	0.866021	-0.00810798	0.260718	-0.34014	-0.104253	-0.405575	0.303173	0.267591	-0.0959919	0.123116	-0.119256	-0.1766	-0.0433978	0.262003	0.0623725	0.430116	-0.415403	-0.0262588	-0.275904	-0.372782	-0.0962667
78	1014	2.4224e-03	0	0	0.865341	-0.00881025	0.260119	-0.340308	-0.104272	-0.403716	0.304276	0.265786	-0.095349	0.121679	-0.119253	-0.175903	-0.0436351	0.262282	0.0628523	0.429214	-0.417808	-0.0271747	-0.274362	-0.373955	-0.0962329
79	1027	2.4013e-03	0	0	0.864612	-0.0103586	0.259007	-0.339889	-0.102745	-0.403726	0.305049	0.262363	-0.0952256	0.120815	-0.119337	-0.175064	-0.0416803	0.2611	0.0624153	0.429962	-0.415901	-0.028021	-0.273822	-0.374374	-0.0982667
80	1040	2.4681e-03	0	0	0.866645	-0.00905025	0.257304	-0.338906	-0.105557	-0.401816	0.30671	0.260732	-0.0957149	0.120949	-0.117267	-0.175341	-0.0410345	0.26279	0.0629215	0.429223	-0.416084	-0.0270557	-0.273391	-0.375323	-0.0993518
81	1053	2.5237e-03	0	0	0.867667	-0.00652825	0.257293	-0.339571	-0.107386	-0.402257	0.304881	0.261447	-0.0942483	0.118192	-0.117572	-0.17531	-0.0403953	0.262791	0.0643314	0.430334	-0.415473	-0.0272087	-0.273499	-0.375366	-0.100123
82	1066	2.5473e-03	0	0	0.86765	-0.00654679	0.256332	-0.340037	-0.105786	-0.401697	0.304798	0.261118	-0.0957439	0.118496	-0.115772	-0.17714	-0.0421717	0.265059	0.0644807	0.431478	-0.417209	-0.0269469	-0.27313	-0.376602	-0.101591
83	1079	2.4737e-03	0	0	0.86758	-0.00817464	0.257582	-0.340373	-0.105507	-0.402912	0.30549	0.261076	-0.0964925	0.119134	-0.116399	-0.178056	-0.0410834	0.266146	0.0649022	0.431161	-0.417232	-0.0258111	-0.2741	-0.377386	-0.100701
84	1092	2.4222e-03	0	0	0.866406	-0.0079341	0.257099	-0.341739	-0.106141	-0.403097	0.307071	0.261888	-0.0972073	0.118226	-0.11626	-0.176736	-0.0416064	0.266586	0.0644603	0.433327	-0.418026	-0.0273398	-0.272674	-0.377593	-0.100875
85	1105	2.4741e-03	0	0	0.864947	-0.00593314	0.254033	-0.339204	-0.105954	-0.405502	0.307915	0.261708	-0.0982684	0.116196	-0.115269	-0.174593	-0.0431576	0.263856	0.0634414	0.434451	-0.416454	-0.0270481	-0.272069	-0.37882	-0.0969398
86	1118	2.5738e-03	0	0	0.863308	-0.00325571	0.252956	-0.340477	-0.104588	-0.403955	0.308373	0.261202	-0.0983649	0.114834	-0.115243	-0.174037	-0.0429769	0.263261	0.063215	0.435884	-0.41553	-0.0252295	-0.272749	-0.380492	-0.0981768
87	1131	2.5774e-03	0	0	0.863204	-0.00216571	0.254835	-0.340994	-0.104908	-0.402473	0.306091	0.261448	-0.0976087	0.112936	-0.114473	-0.174797	-0.0417311	0.262588	0.0631683	0.434828	-0.415954	-0.0265614	-0.274681	-0.378212	-0.096337
88	1144	2.5603e-03	0	0	0.862467	-0.00326491	0.257455	-0.341686	-0.104726	-0.402199	0.305164	0.259931	-0.098915	0.11321	-0.11399	-0.174569	-0.0405158	0.261998	0.0615188	0.434287	-0.415126	-0.0264458	-0.274312	-0.378348	-0.0955403
89	1157	2.6010e-03	0	0	0.861259	-0.00590468	0.256162	-0.34449	-0.105207	-0.399432	0.307257	0.261492	-0.100626	0.113664	-0.114252	-0.1721	-0.0422341	0.261408	0.0605604	0.433084	-0.414226	-0.0267002	-0.273963	-0.377886	-0.0958047
90	1170	2.5666e-03	0	0	0.85976	-0.00496149	0.255156	-0.345513	-0.104425	-0.40016	0.307178	0.261722	-0.0988535	0.115152	-0.115077	-0.171419	-0.0420734	0.264215	0.0605921	0.432851	-0.413653	-0.0273926	-0.272502	-0.377325	-0.0949506
91	1183	2.5360e-03	0	0	0.860274	-0.00590642	0.254822	-0.344976	-0.104902	-0.398924	0.306477	0.260477	-0.0989597	0.113602	-0.117642	-0.171358	-0.0432645	0.265371	0.0608863	0.433886	-0.412836	-0.0276532	-0.271513	-0.378228	-0.0965213
92	1196	2.5190e-03	0	0	0.859825	-0.0071825	0.253836	-0.344681	-0.10748	-0.400205	0.304944	0.261036	-0.0968966	0.112419	-0.116789	-0.172744	-0.0408416	0.267427	0.0627218	0.432522	-0.413446	-0.0278155	-0.270382	-0.376709	-0.0973148
93	1209	2.5489e-03	0	0	0.861095	-0.00856941	0.253298	-0.344689	-0.107368	-0.401585	0.30376	0.258949	-0.0945214	0.112926	-0.11637	-0.170975	-0.0414911	0.269069	0.0635631	0.431954	-0.41326	-0.0307433	-0.271874	-0.377134	-0.0972318
94	1222	2.5360e-03	0	0	0.859858	-0.00866191	0.251987	-0.344638	-0.108088	-0.400401	0.303981	0.259346	-0.0941987	0.112211	-0.117911	-0.171279	-0.0400635	0.267507	0.0640485	0.431081	-0.413339	-0.0302967	-0.270949	-0.377458	-0.0969023
95	1235	2.4719e-03	0	0	0.858846	-0.0090604	0.250478	-0.345053	-0.107706	-0.400205	0.305482	0.259999	-0.0954029	0.113304	-0.118296	-0.170183	-0.0418697	0.266362	0.0638437	0.43288	-0.413927	-0.0314696	-0.271439	-0.377279	-0.0979935
96	1248	2.3713e-03	0	0	0.859234	-0.00884331	0.25078	-0.345681	-0.108656	-0.400067	0.305238	0.261233	-0.0956923	0.113834	-0.117528	-0.168839	-0.0397056	0.266118	0.0617333	0.432696	-0.412987	-0.0299198	-0.270285	-0.37691	-0.0983906
97	1261	2.2299e-03	0	0	0.858943	-0.00922962	0.249845	-0.344389	-0.107623	-0.401319	0.306964	0.261344	-0.0966553	0.112748	-0.118085	-0.169349	-0.0401453	0.265669	0.0621331	0.433186	-0.414547	-0.0289464	-0.27097	-0.375858	-0.0974076
98	1274	2.1513e-03	0	0	0.857883	-0.00914115	0.24896	-0.343148	-0.107664	-0.399872	0.308164	0.261105	-0.0950031	0.112398	-0.117554	-0.168759	-0.0425116	0.266739	0.0615985	0.431847	-0.413973	-0.0289043	-0.269711	-0.375131	-0.0959777
99	1287	2.1652e-03	0	0	0.857351	-0.00935261	0.249112	-0.342203	-0.107277	-0.397456	0.309411	0.262818	-0.095884	0.11248	-0.117654	-0.16742	-0.0437383	0.267082	0.0601605	0.430195	-0.412978	-0.0283512	-0.269374	-0.375356	-0.0951863
